GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS398458560	2016-05-05 00:13:19.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2016-04-27		obsr189374	S29413025	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS683213413	2018-12-11 23:45:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2016-04-30	07:45:00	obsr227080	S50459727	Traveling	P22	EBIRD	165	1.287		1	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS394562792	2016-04-25 19:00:30.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2016-04-23	15:00:00	obsr87965	S29169761	Traveling	P22	EBIRD	120	3.219		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS394828312	2016-04-30 16:46:43.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2016-04-24	17:32:00	obsr273117	S29186167	Traveling	P22	EBIRD	68	1.529		1	1		0	1	0		<br />Submitted from eBird Android 1.0.4. Sunny and very windy, wind from the NW	Full alternate plumage	
URN:CornellLabOfOrnithology:EBIRD:OBS396841470	2018-08-03 08:05:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2016-04-30	17:10:00	obsr158489	S29315607	Traveling	P22	EBIRD	54	1.191		1	1		0	1	0		Successful search for the Little Stint. Several other birders had relocated it prior to my arrival and were watching it. Windy as usual, but warm. Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS396669141	2016-04-30 22:54:21.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Alviso stint	L4548475	P	37.4395595	-121.9774783	2016-04-30	10:00:00	obsr131532	S29305008	Traveling	P22	EBIRD	60	1.609		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS397458248	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-01	12:00:00	obsr381645	S29352162	Traveling	P22	EBIRD	150	3.219		2	1		0	1	0		With Wayne		
URN:CornellLabOfOrnithology:EBIRD:OBS398707080	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-05	12:50:00	obsr127892	S29428045	Traveling	P22	EBIRD	165	3.219		2	1	G1736109	0	1	0		<br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS400488064	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-07	13:00:00	obsr578151	S29528838	Traveling	P22	EBIRD	120	2.414		12	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.0 Build 62		
URN:CornellLabOfOrnithology:EBIRD:OBS398085739	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			15				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-03	10:45:00	obsr433471	S29390249	Traveling	P22	EBIRD	180	1.609		2	1		1	1	0		Looking for Little Stint, Overcast		
URN:CornellLabOfOrnithology:EBIRD:OBS397233674	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-01	08:00:00	obsr417931	S29338579	Traveling	P22	EBIRD	300	9.173		1	1		0	1	0		No sign of the Little Stint	One in A12 and one in A13	
URN:CornellLabOfOrnithology:EBIRD:OBS397618585	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-02	10:16:00	obsr132936	S29361480	Traveling	P22	EBIRD	206	1.609		2	1	G1751477	1	1	0		With Anne O'Donnell <br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS399228671	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-05		obsr155271	S29460173	Incidental	P20	EBIRD				1	0		0	1	0			Alviso	
URN:CornellLabOfOrnithology:EBIRD:OBS398348120	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-04	12:38:00	obsr168076	S29406229	Traveling	P22	EBIRD	71	1.609		1	1		1	1	0		<br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS401602192	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-04	12:45:00	obsr120623	S29588525	Traveling	P22	EBIRD	180	0.805		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.0 Build 62		
URN:CornellLabOfOrnithology:EBIRD:OBS398362449	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-04	13:34:00	obsr141946	S29407051	Traveling	P22	EBIRD	126	3.219		1	1		0	1	0		<br />Submitted from eBird Android 1.0.4		
URN:CornellLabOfOrnithology:EBIRD:OBS398764621	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-05	12:50:00	obsr159137	S29431729	Traveling	P22	EBIRD	165	3.219		2	1	G1736109	0	1	0		<br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS401983036	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-02	10:16:00	obsr608951	S29609642	Traveling	P22	EBIRD	206	1.609		2	1	G1751477	1	1	0		With Anne O'Donnell <br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS397280027	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-01	08:00:00	obsr681464	S29341395	Traveling	P22	EBIRD	150	4.828		2	1	G1728019	0	1	0		Biked from Alviso Marino parking lot out to pond A17 and back		
URN:CornellLabOfOrnithology:EBIRD:OBS398091593	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-03	10:25:00	obsr293948	S29390576	Traveling	P22	EBIRD	130	1.127		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS397777280	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-02	17:30:00	obsr104475	S29371295	Traveling	P22	EBIRD	60	1.127		2	0		0	1	0		Fine, warmish day, less wind than last week. Tide fairly high but some mud islands.		
URN:CornellLabOfOrnithology:EBIRD:OBS403462274	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-05-15	11:30:00	obsr634968	S29690598	Traveling	P22	EBIRD	30	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS397144102	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-01	08:00:00	obsr336038	S29333303	Traveling	P22	EBIRD	150	4.828		2	1	G1728019	0	1	0		Biked from Alviso Marino parking lot out to pond A17 and back		
URN:CornellLabOfOrnithology:EBIRD:OBS398133542	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-03	18:45:00	obsr417931	S29393355	Traveling	P22	EBIRD	60	1.287		1	1		0	1	0			Two in the impoundment between A12 and the tracks. Six in pond A13	
URN:CornellLabOfOrnithology:EBIRD:OBS398365726	2019-05-15 16:32:53.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-04	12:00:00	obsr446678	S29407238	Traveling	P22	EBIRD	60	0.805		1	1		0	1	0			Full breeding plumage	
URN:CornellLabOfOrnithology:EBIRD:OBS399461636	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-07	13:02:00	obsr347810	S29472034	Traveling	P22	EBIRD	79	1.609		10	1		0	1	0		Shorebird seminar		
URN:CornellLabOfOrnithology:EBIRD:OBS397922590	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-03	09:34:00	obsr501206	S29380229	Traveling	P22	EBIRD	87	1.609		1	1		0	1	0		First attempt for the continuing Little Stint without success. Other birders I ran into had seen it recently before I arrived (and immediately after I left) <br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS399494928	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			35				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-05-07	12:54:00	obsr54836	S29473422	Traveling	P22	EBIRD	118	3.219		12	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.0 Build 62		
URN:CornellLabOfOrnithology:EBIRD:OBS397253942	2019-03-27 13:16:05.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2016-05-01	14:30:00	obsr629655	S29339766	Traveling	P22	EBIRD	60	3.219		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS398399764	2018-08-03 08:06:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2016-05-04	07:00:00	obsr106700	S29409383	Traveling	P22	EBIRD	120	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS397652966	2016-05-03 21:39:36.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2016-05-02	11:30:00	obsr184416	S29363550	Traveling	P22	EBIRD	65	1.609		2	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS402143837	2018-08-07 12:00:22.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR--Pond A16	L776552	H	37.4420185	-121.9687557	2016-05-13		obsr20837	S29619207	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS410353530	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-06-06	13:04:00	obsr521436	S30114698	Traveling	P22	EBIRD	148	4.667		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS414717758	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-06-28	12:30:00	obsr417931	S30436216	Traveling	P22	EBIRD	180	10.461		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413123471	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2016-06-19	12:30:00	obsr422915	S30313207	Traveling	P22	EBIRD	120	2.414		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS415151700	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2016-06-29	16:00:00	obsr634968	S30469191	Traveling	P22	EBIRD	120	9.656		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS414254696	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			17				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-06-26	08:30:00	obsr170362	S30400963	Traveling	P22	EBIRD	90	3.862		1	1		0	1	1			small group flying between Great Bear Marsh and A12 and alighting both places; phalarope behavior when on water, buoyant, spinning and dabbing; dark upper-wings with white line seen in flight; dark line down center of rump.	
URN:CornellLabOfOrnithology:EBIRD:OBS416880819	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-07-08	17:49:00	obsr732069	S30610057	Traveling	P22	EBIRD	180	9.656		2	1	G1844029	0	1	0		<br />Submitted from eBird for iOS, version 1.2.2 Build 70		
URN:CornellLabOfOrnithology:EBIRD:OBS417334869	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-07-08	17:49:00	obsr333792	S30641170	Traveling	P22	EBIRD	180	9.656		2	1	G1844029	0	1	0		<br />Submitted from eBird for iOS, version 1.2.2 Build 70		
URN:CornellLabOfOrnithology:EBIRD:OBS416206088	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			6				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-07-05	17:01:00	obsr732069	S30551011	Traveling	P22	EBIRD	111	6.437		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.2 Build 70		
URN:CornellLabOfOrnithology:EBIRD:OBS415725075	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-07-03	07:06:00	obsr168076	S30511259	Traveling	P22	EBIRD	171	4.023		1	1		0	1	0		Walked from parking lot, up on landfill hill, and up the Bay Trail to the southeast corner of A3W and back.<br />Submitted from eBird for iOS, version 1.2.2 Build 70		
URN:CornellLabOfOrnithology:EBIRD:OBS418459185	2018-11-27 11:44:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2016-07-17	07:05:00	obsr16833	S30728886	Traveling	P22	EBIRD	80	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS424363183	2018-08-03 08:32:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			26				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Gold St. at Elizabeth St.	L807425	H	37.4280258	-121.9758475	2016-08-20	09:13:00	obsr168076	S31168646	Traveling	P22	EBIRD	31	0.161		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.6 Build 75		
URN:CornellLabOfOrnithology:EBIRD:OBS425880024	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-08-27	08:00:00	obsr625102	S31285712	Traveling	P22	EBIRD	180	8.047		1	1		0	1	0		Some cool pictures ... a young Caspian Tern among others		
URN:CornellLabOfOrnithology:EBIRD:OBS426207974	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-08-28	08:00:00	obsr444847	S31312149	Traveling	P22	EBIRD	180	5.633		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS422472918	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-08-01	16:00:00	obsr310353	S30942621	Traveling	P22	EBIRD	90	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS424719937	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-08-20	09:30:00	obsr625102	S31167976	Traveling	P22	EBIRD	180	9.656		1	1		1	1	0		Not too many early arrivals, but some pictures ;)		
URN:CornellLabOfOrnithology:EBIRD:OBS424329672	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-08-20	08:20:00	obsr306453	S31165499	Traveling	P22	EBIRD	150	3.219		1	1		0	1	0		Low tide, foggy then hazy.<br />Submitted from eBird Android 1.2.5	Mixed with wilsons, much smaller with dark field mark on head.	
URN:CornellLabOfOrnithology:EBIRD:OBS422538246	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2016-08-08	09:51:00	obsr203469	S31032737	Traveling	P22	EBIRD	35	1.127		2	1		0	1	0		<br />Submitted from eBird Android 1.2.4		
URN:CornellLabOfOrnithology:EBIRD:OBS426137227	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			30				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2016-08-28	08:00:00	obsr625102	S31307287	Traveling	P22	EBIRD	180	6.437		7	1		0	1	0		SCVAS Pop-up Field Trip		
