GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS340631660	2018-08-03 07:04:38.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2015-09-06	09:01:00	obsr60228	S24911769	Traveling	P22	EBIRD	88	0.805		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.0.1 Build 5		
URN:CornellLabOfOrnithology:EBIRD:OBS559780411	2018-08-03 07:04:47.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2015-09-07		obsr761571	S38537955	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS559779613	2017-12-24 03:59:30.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2015-09-05		obsr761571	S38537940	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS340654078	2018-08-03 07:04:33.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			24				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2015-09-06	07:00:00	obsr276807	S24913367	Traveling	P22	EBIRD	210	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS559782219	2018-08-03 07:06:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2015-09-14		obsr761571	S38537976	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS350703453	2017-08-16 17:44:33.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park--Visitor Center area	L1341883	H	37.5533565	-122.0907479	2015-09-25	09:00:00	obsr542553	S25635030	Traveling	P22	EBIRD	150	1.609		2	1	G1769985	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS405160738	2017-08-16 17:44:33.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park--Visitor Center area	L1341883	H	37.5533565	-122.0907479	2015-09-25	09:00:00	obsr543456	S29789685	Traveling	P22	EBIRD	150	1.609		2	1	G1769985	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS340467195	2016-10-14 22:56:46.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					Middle Harbor Shoreline Park	L774817	H	37.8054779	-122.3259401	2015-09-05	12:39:00	obsr176649	S24900246	Traveling	P22	EBIRD	59	1.127		1	1		0	1	0		Submitted from  BirdLog NA for Android v1.9.6		
URN:CornellLabOfOrnithology:EBIRD:OBS342500105	2015-09-15 11:42:17.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				Bay Bridge Toll Plaza	L444754	H	37.8274804	-122.3125935	2015-09-10	09:00:00	obsr199985	S25045268	Incidental	P20	EBIRD				1	0		0	1	0		From Amtrak Transbay bus <br />Submitted from eBird for iOS, version 1.1.2 Build 27		
URN:CornellLabOfOrnithology:EBIRD:OBS341236055	2018-08-03 07:05:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			9				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2015-09-08	07:45:00	obsr276807	S24952672	Traveling	P22	EBIRD	75	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS560493309	2018-08-03 08:05:20.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2016-04-30		obsr761571	S38545128	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS560489847	2018-08-03 08:02:54.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2016-04-22		obsr761571	S38544577	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS639779406	2018-08-03 07:58:52.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2016-04-09	14:05:00	obsr438747	S47196043	Traveling	P22	EBIRD	103	3.219		2	1	G3342487	0	1	0		<br />Submitted from eBird for iOS, version 1.1.0 Build 15		
URN:CornellLabOfOrnithology:EBIRD:OBS389782642	2018-08-03 07:58:52.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2016-04-09	14:05:00	obsr285254	S28841933	Traveling	P22	EBIRD	103	3.219		2	1	G3342487	0	1	0		<br />Submitted from eBird for iOS, version 1.1.0 Build 15		
URN:CornellLabOfOrnithology:EBIRD:OBS389448774	2018-08-03 07:58:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward, 3050 West Winton Avenue	L1891296	P	37.64623	-122.14785	2016-04-08	08:15:00	obsr316146	S28817032	Traveling	P22	EBIRD	270	6.035		3	1		0	1	0		Maureen, Jean & I went looking for birds ... muggy, overcast, light rain for 30 minutes, then just overcast & muggy 58*F		
URN:CornellLabOfOrnithology:EBIRD:OBS393719591	2018-08-03 08:02:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Eden Landing Ecological Reserve	L457476	H	37.596824	-122.1138096	2016-04-20	11:30:00	obsr205594	S29110554	Traveling	P22	EBIRD	90	5		1	1		0	1	0		From Hayward shoreline Interpretive Center to Alameda Creek via bike. Skies mostly sonny with thin scattered clouds, wind 2-3mph, temps 68ish.	One distant little phalarope in Eden Landing, bad light, very busy.	
URN:CornellLabOfOrnithology:EBIRD:OBS396848876	2018-08-03 08:05:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-04-30	16:31:00	obsr302755	S29316042	Traveling	P22	EBIRD	78	6.437		16	1	G1725767	0	1	0		GGAS birdathon<br />Submitted from eBird Android 1.0.4		
URN:CornellLabOfOrnithology:EBIRD:OBS397022894	2016-05-01 11:21:46.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-04-30	16:34:00	obsr504628	S29326435	Traveling	P22	EBIRD	63	0.805		10	1	G1726208	0	1	0		Birdathon <br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS396920404	2018-08-03 08:05:42.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-04-30	16:31:00	obsr286471	S29320384	Traveling	P22	EBIRD	78	6.437		16	1	G1725767	0	1	0		GGAS birdathon<br />Submitted from eBird Android 1.0.4		
URN:CornellLabOfOrnithology:EBIRD:OBS396911489	2016-05-01 11:21:46.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-04-30	16:34:00	obsr294407	S29315481	Traveling	P22	EBIRD	63	0.805		10	1	G1726208	0	1	0		Birdathon <br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS394239707	2018-08-03 08:03:21.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			18				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2016-04-23	08:00:00	obsr276807	S29149517	Traveling	P22	EBIRD	240	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS560472010	2018-08-03 07:56:30.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2016-04-02		obsr761571	S38544323	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS406073126	2018-08-03 08:12:50.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2016-05-21	14:00:00	obsr313645	S29840876	Traveling	P22	EBIRD	120	3.219		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS401223905	2018-08-03 08:09:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Interpretive center	L598957	P	37.6210981	-122.149086	2016-05-11	08:30:00	obsr108152	S29569025	Traveling	P22	EBIRD	100	2.414		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS560505218	2018-12-11 14:53:54.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			55				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2016-05-10		obsr761571	S37129935	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS400551870	2018-08-03 08:08:27.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			80				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2016-05-09	07:45:00	obsr276807	S29532397	Traveling	P22	EBIRD	240	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS409059759	2018-08-03 08:13:25.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_141				McLaughlin Eastshore SP--Berkeley Meadow	L298487	H	37.8670193	-122.3102331	2016-05-22	20:00:00	obsr210542	S30026185	Traveling	P22	EBIRD	150	3.621		4	1	G1793952	0	1	0		Includes 2 mornings of walks and Cesar Chavez park <br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS402621718	2018-08-03 08:10:02.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2016-05-14	08:45:00	obsr302755	S29645620	Traveling	P22	EBIRD	152	3.219		1	1		0	1	0		<br />Submitted from eBird Android 1.2.0		
URN:CornellLabOfOrnithology:EBIRD:OBS405608272	2018-08-03 08:12:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			18				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2016-05-21	06:45:00	obsr559966	S29814966	Traveling	P22	EBIRD	195	5.633		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS560798482	2018-12-11 15:20:33.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2016-05-29		obsr761571	S38547787	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS397393907	2018-08-03 08:06:03.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--H.A.R.D. Marsh	L1246774	H	37.6253809	-122.1395588	2016-05-01	14:30:00	obsr240927	S29348093	Traveling	P22	EBIRD	150	4.828		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS403826079	2018-08-03 08:11:10.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				US-California-Hayward-Unnamed Rd - 37.631x-122.148	L4608987	P	37.6307626	-122.1484619	2016-05-16	08:22:00	obsr273117	S29710376	Stationary	P21	EBIRD	92			3	1		0	1	0		<br />Submitted from eBird Android 1.0.4. Located at tern nesting area viewing spot		
URN:CornellLabOfOrnithology:EBIRD:OBS406253619	2018-08-03 08:13:10.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			7				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2016-05-22	12:00:00	obsr605934	S29851125	Traveling	P22	EBIRD	30	2.414		1	1		1	1	0		on bike		
URN:CornellLabOfOrnithology:EBIRD:OBS403849835	2018-08-03 08:11:11.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-16	09:10:00	obsr230614	S29711725	Traveling	P22	EBIRD	60	4.023		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS399955392	2018-08-03 08:08:11.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-08	09:06:00	obsr756385	S29499186	Traveling	P22	EBIRD	180	4.828		16	1	G1741838	0	1	0		This was a Golden Gate Audubon Birdathon fieldtrip, starting at the Hayward Shoreline Interpretive Center and going behind locked gates toward the Hayward Marsh, out to the shoreline and back along the main trail to the IC.  Weather was overcast with a moderate wind toward the end of the trip.  excellent views of many species.		
URN:CornellLabOfOrnithology:EBIRD:OBS400859081	2018-08-03 08:08:12.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-08	09:06:00	obsr658918	S29549744	Traveling	P22	EBIRD	180	4.828		16	1	G1741838	0	1	0		This was a Golden Gate Audubon Birdathon fieldtrip, starting at the Hayward Shoreline Interpretive Center and going behind locked gates toward the Hayward Marsh, out to the shoreline and back along the main trail to the IC.  Weather was overcast with a moderate wind toward the end of the trip.  excellent views of many species.		
URN:CornellLabOfOrnithology:EBIRD:OBS399968708	2018-08-03 08:08:11.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-08	09:06:00	obsr285254	S29499933	Traveling	P22	EBIRD	180	4.828		16	1	G1741838	0	1	0		This was a Golden Gate Audubon Birdathon fieldtrip, starting at the Hayward Shoreline Interpretive Center and going behind locked gates toward the Hayward Marsh, out to the shoreline and back along the main trail to the IC.  Weather was overcast with a moderate wind toward the end of the trip.  excellent views of many species.		
URN:CornellLabOfOrnithology:EBIRD:OBS401686376	2018-08-03 08:09:19.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			18				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-12	07:25:00	obsr276807	S29593177	Traveling	P22	EBIRD	100	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS399932306	2018-08-03 08:08:11.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-08	09:06:00	obsr30575	S29497866	Traveling	P22	EBIRD	180	4.828		16	1	G1741838	0	1	0		This was a Golden Gate Audubon Birdathon fieldtrip, starting at the Hayward Shoreline Interpretive Center and going behind locked gates toward the Hayward Marsh, out to the shoreline and back along the main trail to the IC.  Weather was overcast with a moderate wind toward the end of the trip.  excellent views of many species.		
URN:CornellLabOfOrnithology:EBIRD:OBS402556252	2018-08-03 08:10:02.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-14	08:45:00	obsr176649	S29642376	Traveling	P22	EBIRD	152	1.931		1	1		0	1	0		<br />Submitted from eBird Android 1.0.4		
URN:CornellLabOfOrnithology:EBIRD:OBS400124663	2018-08-03 08:08:12.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-08	09:06:00	obsr529663	S29508643	Traveling	P22	EBIRD	180	4.828		16	1	G1741838	0	1	0		This was a Golden Gate Audubon Birdathon fieldtrip, starting at the Hayward Shoreline Interpretive Center and going behind locked gates toward the Hayward Marsh, out to the shoreline and back along the main trail to the IC.  Weather was overcast with a moderate wind toward the end of the trip.  excellent views of many species.		
URN:CornellLabOfOrnithology:EBIRD:OBS401250385	2018-08-03 08:09:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			80				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-11	08:15:00	obsr276807	S29570555	Traveling	P22	EBIRD	150	3.219		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS402136027	2016-05-14 13:18:52.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Cogswell Marsh	L1001685	H	37.6369365	-122.1479702	2016-05-13	10:24:00	obsr38567	S29618732	Traveling	P22	EBIRD	14	0.322		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS399978873	2018-08-03 08:08:12.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-08	09:06:00	obsr115543	S29500489	Traveling	P22	EBIRD	180	4.828		16	1	G1741838	0	1	0		This was a Golden Gate Audubon Birdathon fieldtrip, starting at the Hayward Shoreline Interpretive Center and going behind locked gates toward the Hayward Marsh, out to the shoreline and back along the main trail to the IC.  Weather was overcast with a moderate wind toward the end of the trip.  excellent views of many species.		
URN:CornellLabOfOrnithology:EBIRD:OBS411768611	2018-08-03 08:08:12.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-08	09:06:00	obsr568887	S30214044	Traveling	P22	EBIRD	180	4.828		16	1	G1741838	0	1	0		This was a Golden Gate Audubon Birdathon fieldtrip, starting at the Hayward Shoreline Interpretive Center and going behind locked gates toward the Hayward Marsh, out to the shoreline and back along the main trail to the IC.  Weather was overcast with a moderate wind toward the end of the trip.  excellent views of many species.		
URN:CornellLabOfOrnithology:EBIRD:OBS401159086	2018-08-03 08:09:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-11	08:40:00	obsr230614	S29565618	Traveling	P22	EBIRD	145	3.219		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS639772733	2018-08-03 08:08:12.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2016-05-08	09:06:00	obsr438747	S47195550	Traveling	P22	EBIRD	180	4.828		16	1	G1741838	0	1	0		This was a Golden Gate Audubon Birdathon fieldtrip, starting at the Hayward Shoreline Interpretive Center and going behind locked gates toward the Hayward Marsh, out to the shoreline and back along the main trail to the IC.  Weather was overcast with a moderate wind toward the end of the trip.  excellent views of many species.		
